time_s,radius_m,pressure_Pa,damage,tension_Npm
58.59,5.314414137592409e-5,2.187779747649339,0.9182170364622675,5.813383810423071e-5
58.62,5.314414137592409e-5,2.187779747649339,0.9182170364622675,5.813383810423071e-5
58.65,5.314414137592409e-5,2.187779747649339,0.9182170364622675,5.813383810423071e-5
58.68,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
58.71,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
58.74,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
58.77,5.314414137592409e-5,2.187779747649339,0.9182170364622675,5.813383810423071e-5
58.8,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
58.83,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
58.86,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
58.89,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
58.92,5.314414137592409e-5,2.1877797476493392,0.9182170364622676,5.8133838104230636e-5
58.95,5.3144141375924095e-5,2.1877797476493392,0.9182170364622675,5.813383810423085e-5
58.98,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.01,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.04,5.314414137592408e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.07,5.314414137592408e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.1,5.314414137592409e-5,2.1877797476493392,0.9182170364622674,5.8133838104230785e-5
59.13,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.16,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.19,5.3144141375924095e-5,2.1877797476493392,0.9182170364622676,5.813383810423078e-5
59.22,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.25,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
59.28,5.3144141375924095e-5,2.1877797476493397,0.9182170364622676,5.813383810423078e-5
59.31,5.3144141375924095e-5,2.1877797476493397,0.9182170364622676,5.813383810423078e-5
59.34,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
59.37,5.314414137592409e-5,2.1877797476493392,0.9182170364622674,5.8133838104230785e-5
59.4,5.314414137592408e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.43,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.46,5.314414137592409e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.49,5.314414137592409e-5,2.1877797476493392,0.9182170364622674,5.8133838104230785e-5
59.52,5.314414137592409e-5,2.1877797476493392,0.9182170364622674,5.8133838104230785e-5
59.55,5.314414137592409e-5,2.1877797476493397,0.9182170364622676,5.8133838104230636e-5
59.58,5.314414137592409e-5,2.1877797476493397,0.9182170364622676,5.8133838104230636e-5
59.61,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
59.64,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
59.67,5.3144141375924095e-5,2.1877797476493397,0.9182170364622676,5.813383810423078e-5
59.7,5.3144141375924095e-5,2.1877797476493397,0.9182170364622676,5.813383810423078e-5
59.73,5.314414137592408e-5,2.1877797476493392,0.9182170364622675,5.813383810423071e-5
59.76,5.314414137592409e-5,2.1877797476493392,0.9182170364622674,5.8133838104230785e-5
59.79,5.314414137592409e-5,2.1877797476493397,0.9182170364622674,5.8133838104230785e-5
59.82,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
59.85,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
59.88,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
59.91,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
59.94,5.31441413759241e-5,2.1877797476493397,0.9182170364622676,5.8133838104230995e-5
59.97,5.3144141375924095e-5,2.1877797476493397,0.9182170364622676,5.813383810423078e-5
60.0,5.3144141375924095e-5,2.1877797476493397,0.9182170364622676,5.813383810423078e-5
60.03,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
60.06,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.09,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
60.12,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
60.15,5.314414137592409e-5,2.1877797476493397,0.9182170364622674,5.8133838104230785e-5
60.18,5.314414137592409e-5,2.1877797476493397,0.9182170364622674,5.8133838104230785e-5
60.21,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.24,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
60.27,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
60.3,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
60.33,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.36,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.39,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.42,5.3144141375924095e-5,2.1877797476493397,0.9182170364622674,5.8133838104230934e-5
60.45,5.3144141375924095e-5,2.1877797476493397,0.9182170364622674,5.8133838104230934e-5
60.48,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.51,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.54,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.57,5.3144141375924095e-5,2.1877797476493397,0.9182170364622674,5.8133838104230934e-5
60.6,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
60.63,5.3144141375924095e-5,2.1877797476493397,0.9182170364622675,5.813383810423085e-5
60.66,5.314414137592409e-5,2.1877797476493397,0.9182170364622675,5.813383810423071e-5
60.69,5.314414137592409e-5,2.1877797476493397,0.9182170364622674,5.8133838104230785e-5
60.72,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
60.75,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
60.78,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
60.81,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
60.84,5.314414137592409e-5,2.18777974764934,0.9182170364622674,5.8133838104230785e-5
60.87,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
60.9,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
60.93,5.3144141375924095e-5,2.18777974764934,0.9182170364622676,5.813383810423078e-5
60.96,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
60.99,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
61.02,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
61.05,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
61.08,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
61.11,5.314414137592409e-5,2.18777974764934,0.9182170364622674,5.8133838104230785e-5
61.14,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
61.17,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
61.2,5.314414137592409e-5,2.18777974764934,0.9182170364622676,5.8133838104230636e-5
61.23,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
61.26,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
61.29,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
61.32,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
61.35,5.314414137592409e-5,2.18777974764934,0.9182170364622676,5.8133838104230636e-5
61.38,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
61.41,5.314414137592409e-5,2.18777974764934,0.9182170364622675,5.813383810423071e-5
61.44,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
61.47,5.3144141375924095e-5,2.18777974764934,0.9182170364622676,5.813383810423078e-5
61.5,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
61.53,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
61.56,5.314414137592409e-5,2.1877797476493406,0.9182170364622675,5.813383810423071e-5
61.59,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
61.62,5.3144141375924095e-5,2.18777974764934,0.9182170364622675,5.813383810423085e-5
61.65,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
61.68,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
61.71,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
61.74,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
61.77,5.31441413759241e-5,2.1877797476493406,0.9182170364622675,5.8133838104231076e-5
61.8,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
61.83,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
61.86,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
61.89,5.314414137592409e-5,2.1877797476493406,0.9182170364622675,5.813383810423071e-5
61.92,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
61.95,5.31441413759241e-5,2.1877797476493406,0.9182170364622676,5.8133838104230995e-5
61.98,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
62.01,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
62.04,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
62.07,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
62.1,5.31441413759241e-5,2.1877797476493406,0.9182170364622676,5.8133838104230995e-5
62.13,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
62.16,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
62.19,5.3144141375924095e-5,2.187779747649341,0.9182170364622676,5.813383810423078e-5
62.22,5.3144141375924095e-5,2.187779747649341,0.9182170364622676,5.813383810423078e-5
62.25,5.3144141375924095e-5,2.187779747649341,0.9182170364622676,5.813383810423078e-5
62.28,5.31441413759241e-5,2.187779747649341,0.9182170364622675,5.8133838104231076e-5
62.31,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.34,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
62.37,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
62.4,5.3144141375924095e-5,2.1877797476493406,0.9182170364622676,5.813383810423078e-5
62.43,5.31441413759241e-5,2.1877797476493406,0.9182170364622675,5.8133838104231076e-5
62.46,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
62.49,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
62.52,5.3144141375924095e-5,2.1877797476493406,0.9182170364622675,5.813383810423085e-5
62.55,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.58,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.61,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.64,5.31441413759241e-5,2.187779747649341,0.9182170364622675,5.8133838104231076e-5
62.67,5.3144141375924095e-5,2.187779747649341,0.9182170364622676,5.813383810423078e-5
62.7,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.73,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.76,5.314414137592409e-5,2.187779747649341,0.9182170364622675,5.813383810423071e-5
62.79,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.82,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.85,5.3144141375924095e-5,2.187779747649341,0.9182170364622674,5.8133838104230934e-5
62.88,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
62.91,5.3144141375924095e-5,2.187779747649341,0.9182170364622676,5.813383810423078e-5
62.94,5.3144141375924095e-5,2.187779747649341,0.9182170364622676,5.813383810423078e-5
62.97,5.31441413759241e-5,2.187779747649341,0.9182170364622675,5.8133838104231076e-5
63.0,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.03,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.06,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.09,5.314414137592409e-5,2.187779747649341,0.9182170364622674,5.8133838104230785e-5
63.12,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.15,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.18,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.21,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.24,5.314414137592409e-5,2.187779747649341,0.9182170364622674,5.8133838104230785e-5
63.27,5.3144141375924095e-5,2.187779747649341,0.9182170364622674,5.8133838104230934e-5
63.3,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.33,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.36,5.3144141375924095e-5,2.187779747649341,0.9182170364622674,5.8133838104230934e-5
63.39,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.42,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.45,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.48,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.51,5.3144141375924095e-5,2.187779747649341,0.9182170364622674,5.8133838104230934e-5
63.54,5.314414137592409e-5,2.187779747649341,0.9182170364622674,5.8133838104230785e-5
63.57,5.314414137592409e-5,2.187779747649341,0.9182170364622674,5.8133838104230785e-5
63.6,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.63,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.66,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
63.69,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
63.72,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.75,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
63.78,5.3144141375924095e-5,2.187779747649341,0.9182170364622674,5.8133838104230934e-5
63.81,5.3144141375924095e-5,2.187779747649341,0.9182170364622674,5.8133838104230934e-5
63.84,5.314414137592409e-5,2.187779747649341,0.9182170364622674,5.8133838104230785e-5
63.87,5.314414137592409e-5,2.187779747649341,0.9182170364622675,5.813383810423071e-5
63.9,5.314414137592409e-5,2.187779747649341,0.9182170364622675,5.813383810423071e-5
63.93,5.3144141375924095e-5,2.187779747649341,0.9182170364622674,5.8133838104230934e-5
63.96,5.314414137592409e-5,2.187779747649341,0.9182170364622674,5.8133838104230785e-5
63.99,5.314414137592409e-5,2.187779747649341,0.9182170364622675,5.813383810423071e-5
64.02,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.05,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.08,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.11,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.14,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.17,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.2,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.23,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.26,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
64.29,5.3144141375924095e-5,2.187779747649341,0.9182170364622675,5.813383810423085e-5
64.32,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.35,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.38,5.314414137592409e-5,2.1877797476493415,0.9182170364622675,5.813383810423071e-5
64.41,5.314414137592409e-5,2.1877797476493415,0.9182170364622675,5.813383810423071e-5
64.44,5.3144141375924095e-5,2.1877797476493415,0.9182170364622674,5.8133838104230934e-5
64.47,5.3144141375924095e-5,2.1877797476493415,0.9182170364622674,5.8133838104230934e-5
64.5,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.53,5.314414137592409e-5,2.1877797476493415,0.9182170364622675,5.813383810423071e-5
64.56,5.314414137592409e-5,2.1877797476493415,0.9182170364622675,5.813383810423071e-5
64.59,5.3144141375924095e-5,2.1877797476493415,0.9182170364622674,5.8133838104230934e-5
64.62,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.65,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.68,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.71,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.74,5.3144141375924095e-5,2.1877797476493415,0.9182170364622674,5.8133838104230934e-5
64.77,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.8,5.314414137592409e-5,2.1877797476493415,0.9182170364622675,5.813383810423071e-5
64.83,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.86,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
64.89,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.92,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.95,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
64.98,5.3144141375924095e-5,2.187779747649342,0.9182170364622674,5.8133838104230934e-5
65.01,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.04,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.07,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
65.1,5.3144141375924095e-5,2.1877797476493415,0.9182170364622674,5.8133838104230934e-5
65.13,5.314414137592409e-5,2.1877797476493415,0.9182170364622674,5.8133838104230785e-5
65.16,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
65.19,5.3144141375924095e-5,2.1877797476493415,0.9182170364622675,5.813383810423085e-5
65.22,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.25,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.28,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.31,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.34,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.37,5.314414137592409e-5,2.187779747649342,0.9182170364622675,5.813383810423071e-5
65.4,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.43,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.46,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.49,5.314414137592409e-5,2.187779747649342,0.9182170364622675,5.813383810423071e-5
65.52,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.55,5.314414137592409e-5,2.187779747649342,0.9182170364622675,5.813383810423071e-5
65.58,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.61,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.64,5.314414137592409e-5,2.187779747649342,0.9182170364622674,5.8133838104230785e-5
65.67,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.7,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.73,5.3144141375924095e-5,2.187779747649342,0.9182170364622676,5.813383810423078e-5
65.76,5.3144141375924095e-5,2.187779747649342,0.9182170364622676,5.813383810423078e-5
65.79,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.82,5.314414137592409e-5,2.187779747649342,0.9182170364622675,5.813383810423071e-5
65.85,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.88,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
65.91,5.3144141375924095e-5,2.187779747649342,0.9182170364622674,5.8133838104230934e-5
65.94,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
65.97,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.0,5.3144141375924095e-5,2.187779747649342,0.9182170364622676,5.813383810423078e-5
66.03,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.06,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.09,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.12,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.15,5.3144141375924095e-5,2.187779747649342,0.9182170364622676,5.813383810423078e-5
66.18,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.21,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.24,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.27,5.3144141375924095e-5,2.1877797476493424,0.9182170364622676,5.813383810423078e-5
66.3,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.33,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.36,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.39,5.3144141375924095e-5,2.1877797476493424,0.9182170364622676,5.813383810423078e-5
66.42,5.3144141375924095e-5,2.1877797476493424,0.9182170364622676,5.813383810423078e-5
66.45,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.48,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
66.51,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.54,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.57,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.6,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.63,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.66,5.3144141375924095e-5,2.1877797476493424,0.9182170364622676,5.813383810423078e-5
66.69,5.3144141375924095e-5,2.1877797476493424,0.9182170364622676,5.813383810423078e-5
66.72,5.3144141375924095e-5,2.187779747649342,0.9182170364622675,5.813383810423085e-5
66.75,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.78,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
66.81,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
66.84,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
66.87,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
66.9,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
66.93,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
66.96,5.3144141375924095e-5,2.1877797476493424,0.9182170364622676,5.813383810423078e-5
66.99,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
67.02,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.05,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.08,5.3144141375924095e-5,2.1877797476493424,0.9182170364622675,5.813383810423085e-5
67.11,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.14,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.17,5.3144141375924095e-5,2.1877797476493424,0.9182170364622674,5.8133838104230934e-5
67.2,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.23,5.3144141375924095e-5,2.1877797476493424,0.9182170364622674,5.8133838104230934e-5
67.26,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.29,5.314414137592409e-5,2.187779747649342,0.9182170364622674,5.8133838104230785e-5
67.32,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.35,5.3144141375924095e-5,2.1877797476493424,0.9182170364622674,5.8133838104230934e-5
67.38,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.41,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.44,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.47,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.5,5.3144141375924095e-5,2.1877797476493424,0.9182170364622674,5.8133838104230934e-5
67.53,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.56,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.59,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.62,5.314414137592408e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.65,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.68,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.71,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.74,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.77,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.8,5.314414137592409e-5,2.1877797476493424,0.9182170364622675,5.813383810423071e-5
67.83,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.86,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.89,5.314414137592408e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.92,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.95,5.314414137592408e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
67.98,5.314414137592409e-5,2.1877797476493424,0.9182170364622674,5.8133838104230785e-5
